question_id,sample_id,attempt_index,is_correct,trace_length,success_signal,failure_signal,net_signal,top_success_motifs,top_failure_motifs,top_success_steps,top_failure_steps,critical_steps_for_observed_outcome,reasoning_trace
12,1,1,False,6,36.479631,0.000000,36.479631,"conclude|analyze (count=1, score=5.885, p_success=0.857, p_fail=0.143) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || count|analyze (count=1, score=4.799, p_success=0.787, p_fail=0.213) || conclude|analyze|compute (count=1, score=4.406, p_success=0.826, p_fail=0.174) || analyze|conclude (count=1, score=3.466, p_success=0.705, p_fail=0.295)",,analyze (37.514) || conclude (20.076) || compute (18.666) || count (12.792),,,compute|count|analyze|conclude|analyze|compute
12,2,2,True,1,0.000000,0.000000,0.000000,,,,,,compute
12,3,3,True,10,48.583668,0.000000,48.583668,"analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || count|analyze (count=1, score=4.799, p_success=0.787, p_fail=0.213) || instantiate|compute (count=1, score=4.738, p_success=0.719, p_fail=0.281) || analyze|conclude (count=1, score=3.466, p_success=0.705, p_fail=0.295) || check-constraint|analyze (count=1, score=3.466, p_success=0.705, p_fail=0.295)",,compute (40.689) || analyze (31.082) || count (13.683) || check-constraint (13.633) || instantiate (11.402),,compute (40.689) || analyze (31.082) || count (13.683) || check-constraint (13.633) || instantiate (11.402),compute|instantiate|compute|count|analyze|conclude|compute|check-constraint|analyze|compute
12,4,4,True,8,36.956036,0.000000,36.956036,"analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || compute|analyze (count=1, score=4.615, p_success=0.708, p_fail=0.292) || compute|analyze|conclude (count=1, score=4.454, p_success=0.794, p_fail=0.206) || backtrack|analyze (count=1, score=4.186, p_success=0.818, p_fail=0.182) || analyze|conclude (count=1, score=3.466, p_success=0.705, p_fail=0.295)",,compute (31.999) || analyze (31.552) || backtrack (15.751) || conclude (8.951) || apply-formula (3.070),,compute (31.999) || analyze (31.552) || backtrack (15.751) || conclude (8.951) || apply-formula (3.070),compute|analyze|conclude|apply-formula|compute|backtrack|analyze|compute
12,5,5,True,8,59.766002,0.000000,59.766002,"analyze|compute (count=2, score=11.199, p_success=0.747, p_fail=0.253) || conclude|analyze (count=1, score=5.885, p_success=0.857, p_fail=0.143) || compute|analyze (count=1, score=4.615, p_success=0.708, p_fail=0.292) || compute|analyze|conclude (count=1, score=4.454, p_success=0.794, p_fail=0.206) || conclude|analyze|compute (count=1, score=4.406, p_success=0.826, p_fail=0.174)",,analyze (68.917) || compute (46.009) || conclude (26.329) || check-constraint (17.623),,analyze (68.917) || compute (46.009) || conclude (26.329) || check-constraint (17.623),compute|analyze|conclude|analyze|compute|check-constraint|analyze|compute
12,6,6,True,7,57.197374,0.000000,57.197374,"analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || analyze|instantiate (count=1, score=5.198, p_success=0.743, p_fail=0.257) || analyze|compute|analyze (count=1, score=5.183, p_success=0.772, p_fail=0.228) || count|analyze (count=1, score=4.799, p_success=0.787, p_fail=0.213) || instantiate|compute (count=1, score=4.738, p_success=0.719, p_fail=0.281)",,analyze (60.378) || compute (51.538) || instantiate (23.499) || count (18.301),,analyze (60.378) || compute (51.538) || instantiate (23.499) || count (18.301),compute|count|analyze|compute|analyze|instantiate|compute
12,7,7,True,4,29.095492,0.000000,29.095492,"conclude|analyze (count=1, score=5.885, p_success=0.857, p_fail=0.143) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || compute|conclude|analyze|compute (count=1, score=4.828, p_success=1.000, p_fail=0.000) || compute|conclude|analyze (count=1, score=4.596, p_success=0.917, p_fail=0.083) || conclude|analyze|compute (count=1, score=4.406, p_success=0.826, p_fail=0.174)",,compute (28.038) || analyze (25.314) || conclude (23.496),,compute (28.038) || analyze (25.314) || conclude (23.496),compute|conclude|analyze|compute
12,8,8,True,8,48.310587,0.268956,48.041631,"conclude|analyze (count=1, score=5.885, p_success=0.857, p_fail=0.143) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || count|analyze (count=1, score=4.799, p_success=0.787, p_fail=0.213) || instantiate|compute (count=1, score=4.738, p_success=0.719, p_fail=0.281) || conclude|analyze|compute (count=1, score=4.406, p_success=0.826, p_fail=0.174)","analyze|compute|instantiate|compute (count=1, score=0.269, p_success=0.476, p_fail=0.524)",analyze (38.834) || compute (33.598) || conclude (20.076) || count (12.792) || instantiate (11.831),compute (0.538) || analyze (0.269) || instantiate (0.269),analyze (38.834) || compute (33.598) || conclude (20.076) || count (12.792) || instantiate (11.831),compute|count|analyze|conclude|analyze|compute|instantiate|compute
12,9,9,False,8,47.881385,0.000000,47.881385,"conclude|analyze (count=1, score=5.885, p_success=0.857, p_fail=0.143) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || count|analyze (count=1, score=4.799, p_success=0.787, p_fail=0.213) || instantiate|compute (count=1, score=4.738, p_success=0.719, p_fail=0.281) || conclude|analyze|compute (count=1, score=4.406, p_success=0.826, p_fail=0.174)",,analyze (37.514) || compute (33.169) || conclude (20.076) || count (13.683) || instantiate (11.402),,,compute|instantiate|compute|count|analyze|conclude|analyze|compute
64,0,4,True,21,135.522848,1.989348,133.533500,"analyze|compute (count=2, score=11.199, p_success=0.747, p_fail=0.253) || instantiate|compute (count=2, score=9.475, p_success=0.719, p_fail=0.281) || compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || check-constraint|instantiate (count=1, score=6.318, p_success=0.879, p_fail=0.121) || instantiate|compute|analyze (count=2, score=6.152, p_success=0.683, p_fail=0.317)","rewrite|conclude (count=1, score=1.383, p_success=0.357, p_fail=0.643) || analyze|apply-formula (count=1, score=0.606, p_success=0.455, p_fail=0.545)",compute (114.482) || instantiate (81.896) || analyze (80.615) || rewrite (24.605) || check-constraint (23.815),rewrite (1.383) || conclude (1.383) || analyze (0.606) || apply-formula (0.606),compute (114.482) || instantiate (81.896) || analyze (80.615) || rewrite (24.605) || check-constraint (23.815),compute|instantiate|rewrite|analyze|compute|instantiate|substitute|compute|rewrite|conclude|analyze|compute|check-constraint|instantiate|compute|analyze|instantiate|compute|analyze|apply-formula|compute
64,1,10,True,18,132.718173,0.000000,132.718173,"compute|analyze (count=3, score=13.845, p_success=0.708, p_fail=0.292) || substitute|compute|analyze (count=1, score=7.791, p_success=0.933, p_fail=0.067) || conclude|analyze (count=1, score=5.885, p_success=0.857, p_fail=0.143) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || substitute|compute|analyze|conclude (count=1, score=5.302, p_success=1.000, p_fail=0.000)",,analyze (129.740) || compute (116.598) || instantiate (38.713) || conclude (33.768) || substitute (30.843),,analyze (129.740) || compute (116.598) || instantiate (38.713) || conclude (33.768) || substitute (30.843),compute|instantiate|analyze|count|compute|substitute|compute|analyze|conclude|analyze|compute|analyze|instantiate|compute|analyze|backtrack|count|compute
64,2,15,True,20,133.032884,4.089734,128.943150,"analyze|compute (count=2, score=11.199, p_success=0.747, p_fail=0.253) || analyze|instantiate (count=2, score=10.397, p_success=0.743, p_fail=0.257) || compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || instantiate|analyze (count=2, score=9.194, p_success=0.723, p_fail=0.277) || analyze|instantiate|analyze (count=2, score=8.336, p_success=0.750, p_fail=0.250)","substitute|analyze (count=1, score=2.495, p_success=0.278, p_fail=0.722) || instantiate|analyze|apply-formula (count=1, score=0.989, p_success=0.400, p_fail=0.600) || analyze|apply-formula (count=1, score=0.606, p_success=0.455, p_fail=0.545)",analyze (125.810) || compute (100.775) || instantiate (63.005) || rewrite (21.937) || count (15.667),analyze (4.090) || substitute (2.495) || apply-formula (1.595) || instantiate (0.989),analyze (125.810) || compute (100.775) || instantiate (63.005) || rewrite (21.937) || count (15.667),compute|instantiate|rewrite|compute|analyze|substitute|analyze|instantiate|analyze|compute|analyze|instantiate|analyze|apply-formula|compute|backtrack|compute|count|analyze|compute
64,3,22,True,25,149.635283,2.407070,147.228213,"compute|analyze (count=3, score=13.845, p_success=0.708, p_fail=0.292) || analyze|instantiate (count=2, score=10.397, p_success=0.743, p_fail=0.257) || instantiate|compute (count=2, score=9.475, p_success=0.719, p_fail=0.281) || instantiate|compute|analyze (count=2, score=6.152, p_success=0.683, p_fail=0.317) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253)","conclude|compute|analyze (count=1, score=1.943, p_success=0.333, p_fail=0.667) || compute|analyze|conclude|compute (count=1, score=0.464, p_success=0.429, p_fail=0.571)",analyze (125.987) || compute (102.381) || instantiate (51.344) || count (26.475) || substitute (20.098),compute (2.871) || conclude (2.407) || analyze (2.407),analyze (125.987) || compute (102.381) || instantiate (51.344) || count (26.475) || substitute (20.098),instantiate|compute|analyze|conclude|compute|analyze|instantiate|compute|analyze|count|analyze|substitute|compute|substitute|rewrite|analyze|compute|backtrack|analyze|instantiate|analyze|backtrack|compute|count|compute
64,4,24,False,19,113.667495,0.000000,113.667495,"analyze|instantiate (count=2, score=10.397, p_success=0.743, p_fail=0.257) || compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || compute|analyze|instantiate (count=2, score=7.795, p_success=0.703, p_fail=0.297) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || analyze|compute|analyze (count=1, score=5.183, p_success=0.772, p_fail=0.228)",,analyze (82.467) || compute (81.467) || instantiate (57.364) || rewrite (34.333) || substitute (14.836),,,compute|substitute|rewrite|instantiate|rewrite|substitute|compute|rewrite|analyze|compute|analyze|instantiate|compute|analyze|instantiate|count|compute|check-constraint|conclude
64,5,28,True,25,198.973954,5.770495,193.203458,"analyze|compute (count=5, score=27.998, p_success=0.747, p_fail=0.253) || compute|analyze (count=3, score=13.845, p_success=0.708, p_fail=0.292) || analyze|compute|analyze (count=2, score=10.365, p_success=0.772, p_fail=0.228) || check-constraint|compute|analyze (count=1, score=7.010, p_success=0.950, p_fail=0.050) || conclude|analyze (count=1, score=5.885, p_success=0.857, p_fail=0.143)","substitute|analyze|compute (count=1, score=2.670, p_success=0.231, p_fail=0.769) || substitute|analyze (count=1, score=2.495, p_success=0.278, p_fail=0.722) || analyze|apply-formula (count=1, score=0.606, p_success=0.455, p_fail=0.545)",analyze (207.034) || compute (172.345) || instantiate (41.929) || check-constraint (34.991) || conclude (27.710),analyze (5.770) || substitute (5.164) || compute (2.670) || apply-formula (0.606),analyze (207.034) || compute (172.345) || instantiate (41.929) || check-constraint (34.991) || conclude (27.710),compute|backtrack|analyze|compute|case-split|instantiate|substitute|analyze|compute|conclude|analyze|compute|analyze|instantiate|analyze|compute|analyze|check-constraint|compute|analyze|apply-formula|compute|count|analyze|compute
64,6,31,True,23,130.901211,0.000000,130.901211,"analyze|instantiate (count=2, score=10.397, p_success=0.743, p_fail=0.257) || substitute|compute (count=2, score=9.554, p_success=0.761, p_fail=0.239) || compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || compute|analyze|instantiate (count=2, score=7.795, p_success=0.703, p_fail=0.297) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253)",,compute (98.317) || analyze (86.527) || instantiate (58.894) || rewrite (36.174) || substitute (26.802),,compute (98.317) || analyze (86.527) || instantiate (58.894) || rewrite (36.174) || substitute (26.802),compute|substitute|compute|rewrite|instantiate|rewrite|substitute|compute|substitute|rewrite|analyze|conclude|check-constraint|analyze|compute|analyze|instantiate|compute|analyze|instantiate|rewrite|count|compute
64,7,39,True,17,75.728407,0.000000,75.728407,"analyze|instantiate (count=2, score=10.397, p_success=0.743, p_fail=0.257) || compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || compute|analyze|instantiate (count=2, score=7.795, p_success=0.703, p_fail=0.297) || substitute|compute|analyze (count=1, score=7.791, p_success=0.933, p_fail=0.067) || substitute|compute (count=1, score=4.777, p_success=0.761, p_fail=0.239)",,compute (53.872) || analyze (46.921) || instantiate (43.546) || substitute (24.192) || apply-formula (7.667),,compute (53.872) || analyze (46.921) || instantiate (43.546) || substitute (24.192) || apply-formula (7.667),instantiate|compute|rewrite|count|compute|analyze|instantiate|substitute|compute|analyze|instantiate|apply-formula|backtrack|count|backtrack|conclude|compute
109,0,0,True,15,63.138418,20.925134,42.213284,"analyze|compute (count=2, score=11.199, p_success=0.747, p_fail=0.253) || conclude|analyze (count=1, score=5.885, p_success=0.857, p_fail=0.143) || compute|conclude|analyze|compute (count=1, score=4.828, p_success=1.000, p_fail=0.000) || instantiate|compute (count=1, score=4.738, p_success=0.719, p_fail=0.281) || instantiate|analyze (count=1, score=4.597, p_success=0.723, p_fail=0.277)","rewrite|apply-formula (count=2, score=3.659, p_success=0.308, p_fail=0.692) || compute|substitute|analyze (count=1, score=3.333, p_success=0.167, p_fail=0.833) || rewrite|apply-formula|instantiate (count=2, score=2.883, p_success=0.286, p_fail=0.714) || substitute|analyze|compute (count=1, score=2.670, p_success=0.231, p_fail=0.769) || apply-formula|instantiate|rewrite (count=1, score=2.634, p_success=0.200, p_fail=0.800)",compute (50.377) || analyze (41.733) || conclude (25.572) || instantiate (19.972) || substitute (6.939),rewrite (11.164) || substitute (10.756) || analyze (10.756) || compute (10.519) || apply-formula (10.170),compute (50.377) || analyze (41.733) || conclude (25.572) || instantiate (19.972) || substitute (6.939),instantiate|analyze|rewrite|apply-formula|instantiate|rewrite|apply-formula|instantiate|compute|substitute|analyze|compute|conclude|analyze|compute
109,1,1,False,17,84.167580,15.348018,68.819563,"instantiate|compute (count=2, score=9.475, p_success=0.719, p_fail=0.281) || compute|rewrite (count=2, score=6.832, p_success=0.717, p_fail=0.283) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || analyze|compute|analyze (count=1, score=5.183, p_success=0.772, p_fail=0.228) || analyze|check-constraint (count=1, score=5.170, p_success=0.787, p_fail=0.213)","compute|substitute|analyze (count=1, score=3.333, p_success=0.167, p_fail=0.833) || substitute|analyze|compute (count=1, score=2.670, p_success=0.231, p_fail=0.769) || substitute|analyze (count=1, score=2.495, p_success=0.278, p_fail=0.722) || compute|substitute|analyze|compute (count=1, score=2.258, p_success=0.222, p_fail=0.778) || rewrite|apply-formula (count=1, score=1.829, p_success=0.308, p_fail=0.692)",compute (82.436) || analyze (49.868) || check-constraint (24.935) || instantiate (24.467) || rewrite (16.581),analyze (13.003) || compute (11.035) || substitute (10.756) || apply-formula (4.592) || rewrite (3.471),analyze (13.003) || compute (11.035) || substitute (10.756) || apply-formula (4.592) || rewrite (3.471),instantiate|compute|rewrite|apply-formula|compute|rewrite|analyze|apply-formula|compute|instantiate|compute|substitute|analyze|compute|analyze|check-constraint|compute
